,title,link,description
0,<b>전세사기</b>대출. 자수,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=430046613&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=101&search_sort=0&spq=0,... 8월달에 <b>전세사기</b>대출을 가담했다고 경찰에 자수한 집주인 입니다. 처음에는 몰랐으나 돈이입금되기 3일전에는 알고 취소할수없다고 해서 가담했습니다. 카카오뱅크 청년전월세보증금 1억원이고 대출금이 저의 통장으로... 
1,<b>전세사기</b>일수도 있나요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=426258775&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=102&search_sort=0&spq=0,... 매매가도 조작하여 <b>전세사기</b> 칠 수있나요.? 매매가는 국토교통부에서 확인하였구요. 해당건물이 신축이긴합니다. 3.다세대주택의 경우 <b>전세사기</b>의 위험에서 안전한편인가요?(보증보험은 못 넣는 상태입니다..집주인은 보지 못했고... 
2,<b>전세사기</b> 문의드립니다 ~,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=413498210&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=103&search_sort=0&spq=0,"... 지참해 전문변호사와 상담을 진행해보시는 것이 좋아보입니다. 대항력의 효력발생시기를 이용한 <b>전세사기</b> 대처방법, 전세집이 경매에 넘어갔을 때 대처방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다."
3,깡통<b>전세사기</b> 인지 후 대응방법,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=415368817&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=104&search_sort=0&spq=0,"... <b>전세</b>보증금 <b>사기</b> 사건을 수행한 17년차 경력의 건설사 법무실장 출신 변호사와 함께 소송을 진행하여야, 보증금을 안전하게 회수할 수 있습니다. # 답변 변호사와의 상담을 원하신다면, 아래의 사무실 연락처로 전화문의 하시거나... "
4,계약중에 집주인이 변경되었습니다. <b>전세사기</b> 같은데..,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=430810516&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=105&search_sort=0&spq=0,... 알아보니 부동산말고 컨설팅 업체가 껴있었고 등기부등본상 매매거래가와 전세계약금이 비슷하고 해당 컨설팅업체와 새 집주인은 연락이 안되는 상황으로 봐서 <b>전세사기</b>가 거의 확실한거 같은데 변제권과 대항력의 순위가... 
5,오피스텔 <b>전세사기</b>,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=425567986&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=106&search_sort=0&spq=0,"오피스텔 1억 <b>전세</b>도 <b>사기</b>많나요?? 오피스텔 1억 <b>전세</b>도 <b>사기</b>많나요?? 답변: 아파트던, 오피던, 다세대던, 연립이던 물건지가 중요한게아닙니다. 그대상의 가격대비 보증금이 높은게 <b>사기</b>인거죠 그리고 임대인이 불량자가 많아요...... "
6,전세로 이 신축 오피스텔가도 <b>전세사기</b> 안전할까요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=429788674&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=107&search_sort=0&spq=0,... 2억으로 알수있습니다 깡통 전세일 확률도 있어 <b>전세사기</b>가 찝찝하고 물론 다른 구에도 3개나 있어서 크긴클텐데.. 민간임대 사업이라 보증보험은 의무가입으로 가능하긴한데 보증보험을 들어도 <b>전세사기</b>당하면 피곤하더라구요..... 
7,신혼부부전세대출할때 깡통<b>전세사기</b> 가능성이있을까요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=426356790&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=108&search_sort=0&spq=0,"... 신혼부부전세대출로 진행시 80,90프로까지 대출이나오게될경우, 요즘난리인 <b>전세사기</b>, 깡통전세등 사기의 가능성이있을까요? 2. 부동산에서 연결시켜준 대출상담사와 전화로 조건을 확인해보고 대출이 이만큼나올수있을것같다하여... "
8,<b>전세</b>보증금 <b>사기</b>인가요?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=421776553&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=109&search_sort=0&spq=0,"... 07 체납징세압류가 생겼습니다 거주하는 곳이 다세대 건물인데 저의 집 말고도 4개의 호수에도 매매한 날과 소유권 이전 날짜가 다 다릅니다 <b>전세 사기</b>에 당한걸까요.,,? 어떻게 해야할 지 모르겠습니다,, 관련태그: 임대차... "
9,신탁<b>전세사기</b>문의드립니다,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=415934253&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=110&search_sort=0&spq=0,이번주 금요일에 잔금치루고 입주예정인데 신탁<b>전세사기</b>에대해 알게되었습니다 현소유주는 신탁회사고 전세계약은 집주인과 했는데요 제 보증금으로 잔금을 치룬뒤 집주인앞으로 소유권이전후 전입신고가 가능하다고합니다.... 
10,<b>전세사기</b>를 당한거같습니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=406308077&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=111&search_sort=0&spq=0,... 대항력의 효력발생시기를 교묘하게 악용한 <b>전세사기</b> 수법에 당하신 것으로 보입니다. 이 경우 대항력이 무력화되기 때문에 거주하는 집이 경매에 넘어가면 그대로 보증금을 떼이게 될 수 있어 신속한 법적 조치가 필요합니다.... 
11,깡통<b>전세사기</b>,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=417360202&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=112&search_sort=0&spq=0,... 제가 지금 할수 있는게 뭐가 있을까요? 답 좀 부탁 드립니다.  안녕하세요. 서울지방변호사회-네이버 지식iN 상담 변호사 정종욱 입니다. 부동산<b>전세사기</b> 대처방법에 관해서는 아래 블로그 글을 참고하시면 도움이 되실 것입니다. &quot; &amp;
12,"<b>전세</b> 계약 중 집주인 변경 (깡통 <b>전세</b>, 갭투자 <b>사기</b> 의심)",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=430130831&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=113&search_sort=0&spq=0,"... 온갖 <b>전세사기</b> 수법이나 방지책들을 찾아보고 그러다 불면증까지 얻었는데 막상 확실히 확인하고 넘어갈 수 있는 수가 없어 전전긍긍하고 있는 상황입니다. 12월 경, 재계약 연락시에는 당연 이러한 문제 (+ 부동산 여사장이 5% 정도... "
13,안녕하세요 <b>전세사기</b>대출 예방법 질문드립니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010502&docId=427157645&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=114&search_sort=0&spq=0,중소기업대출 이랑 제 자본금이랑 병행해서 전세집을 구하는데 <b>전세사기</b>대출 “사기” 예방에 필요한 계약서나 요구사항 있을까요???  안녕하세요. 100% 수기답변 입니다. 부동산에서 대략 적인 방법은 공유를 해주고요. 무조건... 
14,<b>전세사기</b> 질문,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=421365251&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=115&search_sort=0&spq=0,... 에도 <b>전세사기</b>가 있나요? 2. <b>전세사기</b> 피하는 대표적인 방법 몇가지만 알려주세요  1. 이런 작은 규모? 에도 <b>전세사기</b>가 있나요? ---&gt; <b>전세사기</b>는 우리나라에서 10년에 1회 정도 발생을 하는 것이므로 거의 없다고 보면 되겟지요. 2.... 
15,빌라 안심<b>전세 사기</b>도있나요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=425469506&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=116&search_sort=0&spq=0,이번에 이사가야하는데 부동산으로 집알아보고 이사가는게 첨이라 <b>사기</b> 안당하려면 어떻게 헤야되나요? 안심<b>전세</b>로 금리 최대한 싸게해서 갈려고하는데 직방같은 어플은 <b>사기</b> 많은가요? 부동산 거래를 할 때 직방이나 다방 보다는... 
16,<b>전세사기</b> 대항력 문의합니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=427423226&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=117&search_sort=0&spq=0,<b>전세</b> 입주 당일날 집주인이 바뀐케이스입니다. 대항력이 없다고 하는데 바뀐 집주인에게 근저당이 없는 상태이고... 이전일과 <b>전세</b>입주일이 같습니다 만기시 <b>전세</b>금을 못돌려받으면 제가 1순위가 되는건가요? 소유주가 바뀌어도... 
17,<b>전세 사기</b> 의심으로 인한 계약금 반환 질문드립니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60212&docId=385742937&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=118&search_sort=0&spq=0,... 이것도 의아합니다만 명의던지기 또는 <b>전세사기</b>의심으로 계약금 반환이 가능한지 ? 변호사를 끼고 진행한다면 계약금을 전부 받을수있는지 ? 그쪽에서 우린 사기가 아니다 손해배상 청구하겠다고도 할수 있는지? 의견이... 
18,<b>전세사기</b>를 친 집주인이랑 공인중개사 고소할 방법... ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=399572007&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=119&search_sort=0&spq=0,아이가 인천에서 학교를 다니는데 <b>전세사기</b>를 당했습니다. 원룸 28개중 27개를 공인중개사랑 짜고 전세로 돌리고 경매에 넘겼습니다. 1년 뒤 낙찰이 되어 세금 중 2700만원 밖에 못돌려 받았습니다. 계속 전화하고 문자해도 받지... 
19,"혹시 <b>전세사기</b>인가요, 등기부등본 좀 봐주시면... ",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=402&docId=428303034&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=120&search_sort=0&spq=0,... 요즘 매스컴에 등장하는 빌라 <b>전세 사기</b> 유형과 유사해 보입니다. 2. 보증보험에 가입이 되어 있다면 만약 문제가 발생할지라도 보증보험사에서 대위변제를 해 줄 것이므로 그나마 다행입니다. 3. 만기 전 중도해지는 위험해... 
20,<b>전세</b>대출 <b>사기</b> 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4020201&docId=425977793&qb=7KCE7IS47IKs6riw&enc=utf8&section=kin.qna&rank=121&search_sort=0&spq=0,... 이런경우 전세 계약후 보증보험을 들으면 나중에 <b>전세사기</b> 당했을때 보증금 돌려 받을 수 있나요? 2. 등기부 봤을때 세대마다 소유권자 이름이 다르면 중개사가 말했듯이 건물을 통으로 가지고 있는게 아니라 여러명이... 
